sample_id,signer_id,label,take_id,relative_path,source_group,file_size_bytes,split
P1_kogda_0123_3bf34f9dbaba,P1,kogda,123,_kogda/P1_kogda (123).mov,_kogda,67317,test
P1_kogda_0124_d549e7e59a53,P1,kogda,124,_kogda/P1_kogda (124).mov,_kogda,67317,test
P1_kogda_0125_5fcd79b25ae3,P1,kogda,125,_kogda/P1_kogda (125).mov,_kogda,67317,test
P1_kogda_0126_f0cc2c2d8e8a,P1,kogda,126,_kogda/P1_kogda (126).mov,_kogda,67317,test
P1_kogda_0127_b2572b79ec82,P1,kogda,127,_kogda/P1_kogda (127).mov,_kogda,67317,test
P1_kogda_0128_10a1337510a9,P1,kogda,128,_kogda/P1_kogda (128).mov,_kogda,67317,test
P1_kogda_0129_9506bf0732dd,P1,kogda,129,_kogda/P1_kogda (129).mov,_kogda,67317,test
P1_kogda_0130_92c145526997,P1,kogda,130,_kogda/P1_kogda (130).mov,_kogda,56708,test
P1_kogda_0131_d89ad25b7f82,P1,kogda,131,_kogda/P1_kogda (131).mov,_kogda,56708,test
P1_kogda_0132_afb557811a9a,P1,kogda,132,_kogda/P1_kogda (132).mov,_kogda,56708,test
P1_kogda_0133_f6b0ad960c3d,P1,kogda,133,_kogda/P1_kogda (133).mov,_kogda,56708,test
P1_kogda_0134_ec414a822263,P1,kogda,134,_kogda/P1_kogda (134).mov,_kogda,56708,test
P1_kogda_0135_167ce2877a43,P1,kogda,135,_kogda/P1_kogda (135).mov,_kogda,56708,test
P1_kogda_0136_52326b29610d,P1,kogda,136,_kogda/P1_kogda (136).mov,_kogda,56708,test
P1_kogda_0137_75ffce5f8b90,P1,kogda,137,_kogda/P1_kogda (137).mov,_kogda,56708,test
P1_kogda_0138_53bfdbedbc7a,P1,kogda,138,_kogda/P1_kogda (138).mov,_kogda,56708,test
P1_kogda_0139_e9b29f4e900a,P1,kogda,139,_kogda/P1_kogda (139).mov,_kogda,56708,test
P1_kogda_0140_32fa1b8701da,P1,kogda,140,_kogda/P1_kogda (140).mov,_kogda,56708,test
P1_kogda_0057_99d90eb5223b,P1,kogda,57,_kogda/P1_kogda (57).mov,_kogda,66354,test
P1_kogda_0058_5581afcd64b2,P1,kogda,58,_kogda/P1_kogda (58).mov,_kogda,66354,test
P1_kogda_0059_9ac10414565a,P1,kogda,59,_kogda/P1_kogda (59).mov,_kogda,66354,test
P1_kogda_0060_80185586b233,P1,kogda,60,_kogda/P1_kogda (60).mov,_kogda,66354,test
P1_kogda_0061_bdbcd1c1a038,P1,kogda,61,_kogda/P1_kogda (61).mov,_kogda,66354,test
P1_kogda_0068_634e8253ad6b,P1,kogda,68,_kogda/P1_kogda (68).mov,_kogda,66354,test
P1_kogda_0069_6b4612804319,P1,kogda,69,_kogda/P1_kogda (69).mov,_kogda,87732,test
P1_kogda_0070_d5d89f5b595c,P1,kogda,70,_kogda/P1_kogda (70).mov,_kogda,87732,test
P1_kogda_0071_2f235a1d847b,P1,kogda,71,_kogda/P1_kogda (71).mov,_kogda,87732,test
P1_kogda_0072_f138d4d24c1e,P1,kogda,72,_kogda/P1_kogda (72).mov,_kogda,87732,test
P1_kogda_0073_9bc0653bafc1,P1,kogda,73,_kogda/P1_kogda (73).mov,_kogda,87732,test
P1_kogda_0074_d9b4a179790f,P1,kogda,74,_kogda/P1_kogda (74).mov,_kogda,87732,test
P1_kogda_0075_3d0303ac284f,P1,kogda,75,_kogda/P1_kogda (75).mov,_kogda,87732,test
P1_kogda_0076_642144c0e219,P1,kogda,76,_kogda/P1_kogda (76).mov,_kogda,87732,test
P1_kogda_0077_7989379d1fda,P1,kogda,77,_kogda/P1_kogda (77).mov,_kogda,87732,test
P1_kogda_0078_6e8b296d1636,P1,kogda,78,_kogda/P1_kogda (78).mov,_kogda,87732,test
P1_kogda_0079_040bc630f2a0,P1,kogda,79,_kogda/P1_kogda (79).mov,_kogda,61210,test
P1_kogda_0080_5934821af973,P1,kogda,80,_kogda/P1_kogda (80).mov,_kogda,61210,test
P1_kogda_0081_4dc55b28a0cb,P1,kogda,81,_kogda/P1_kogda (81).mov,_kogda,61210,test
P1_kogda_0082_0632bc872095,P1,kogda,82,_kogda/P1_kogda (82).mov,_kogda,61210,test
P1_kogda_0083_9a4aea57beb7,P1,kogda,83,_kogda/P1_kogda (83).mov,_kogda,61210,test
P1_kogda_0084_372be58aafba,P1,kogda,84,_kogda/P1_kogda (84).mov,_kogda,61210,test
P1_kogda_0085_337257db2c23,P1,kogda,85,_kogda/P1_kogda (85).mov,_kogda,61210,test
P1_kogda_0086_c83fd908f1ce,P1,kogda,86,_kogda/P1_kogda (86).mov,_kogda,45091,test
P1_kogda_0087_30b5b1d0723d,P1,kogda,87,_kogda/P1_kogda (87).mov,_kogda,61210,test
P1_kogda_0088_ec6fac96ca2a,P1,kogda,88,_kogda/P1_kogda (88).mov,_kogda,61210,test
P1_kogda_0089_93ab8a8387a8,P1,kogda,89,_kogda/P1_kogda (89).mov,_kogda,61210,test
P1_kogda_0090_a0a88bc3dd90,P1,kogda,90,_kogda/P1_kogda (90).mov,_kogda,61210,test
P1_kogda_0091_7628115647a3,P1,kogda,91,_kogda/P1_kogda (91).mov,_kogda,61210,test
P1_kogda_0092_f5f7f0a6618a,P1,kogda,92,_kogda/P1_kogda (92).mov,_kogda,61210,test
P1_kogda_0093_3226e4c045b5,P1,kogda,93,_kogda/P1_kogda (93).mov,_kogda,61210,test
P1_kogda_0094_f8e8329212e0,P1,kogda,94,_kogda/P1_kogda (94).mov,_kogda,61210,test
P1_kogda_0095_e3c637fcd24f,P1,kogda,95,_kogda/P1_kogda (95).mov,_kogda,68081,test
P1_kogda_0096_9ad7506367f9,P1,kogda,96,_kogda/P1_kogda (96).mov,_kogda,68081,test
P1_kogda_0097_e084e2ab0d03,P1,kogda,97,_kogda/P1_kogda (97).mov,_kogda,68081,test
P1_kogda_0098_ded78a9a2d90,P1,kogda,98,_kogda/P1_kogda (98).mov,_kogda,68081,test
P1_kogda_0099_ffeeeea84760,P1,kogda,99,_kogda/P1_kogda (99).mov,_kogda,68081,test
P2_kogda_0001_fffcfa379abd,P2,kogda,1,_kogda/P2_kogda(1).mov,_kogda,142895,validation
P2_kogda_0010_3441ffea3777,P2,kogda,10,_kogda/P2_kogda(10).mov,_kogda,62690,validation
P2_kogda_0011_0cd1125b6e3a,P2,kogda,11,_kogda/P2_kogda(11).mov,_kogda,61434,validation
P2_kogda_0012_af7e8941af9b,P2,kogda,12,_kogda/P2_kogda(12).mov,_kogda,55787,validation
P2_kogda_0013_776821df63d7,P2,kogda,13,_kogda/P2_kogda(13).mov,_kogda,56640,validation
P2_kogda_0014_011bcdc7635d,P2,kogda,14,_kogda/P2_kogda(14).mov,_kogda,53341,validation
P2_kogda_0015_88012b5a7705,P2,kogda,15,_kogda/P2_kogda(15).mov,_kogda,58878,validation
P2_kogda_0016_16f887212159,P2,kogda,16,_kogda/P2_kogda(16).mov,_kogda,36325,validation
P2_kogda_0017_f67566b72fea,P2,kogda,17,_kogda/P2_kogda(17).mov,_kogda,51329,validation
P2_kogda_0018_57b309623178,P2,kogda,18,_kogda/P2_kogda(18).mov,_kogda,39926,validation
P2_kogda_0019_bc3a223ddbb3,P2,kogda,19,_kogda/P2_kogda(19).mov,_kogda,46179,validation
P2_kogda_0002_780607019733,P2,kogda,2,_kogda/P2_kogda(2).mov,_kogda,142895,validation
P2_kogda_0020_4758814fc464,P2,kogda,20,_kogda/P2_kogda(20).mov,_kogda,53761,validation
P2_kogda_0021_eb297332eb7c,P2,kogda,21,_kogda/P2_kogda(21).mov,_kogda,44270,validation
P2_kogda_0022_03748c4b7355,P2,kogda,22,_kogda/P2_kogda(22).mov,_kogda,56710,validation
P2_kogda_0023_c3a4da8624f2,P2,kogda,23,_kogda/P2_kogda(23).mov,_kogda,43474,validation
P2_kogda_0024_ad1f76359c9f,P2,kogda,24,_kogda/P2_kogda(24).mov,_kogda,48925,validation
P2_kogda_0025_26a19ada5e06,P2,kogda,25,_kogda/P2_kogda(25).mov,_kogda,54465,validation
P2_kogda_0026_580edd1841db,P2,kogda,26,_kogda/P2_kogda(26).mov,_kogda,44097,validation
P2_kogda_0027_74d09d2fcb19,P2,kogda,27,_kogda/P2_kogda(27).mov,_kogda,59930,validation
P2_kogda_0028_45d3cf8c683d,P2,kogda,28,_kogda/P2_kogda(28).mov,_kogda,69246,validation
P2_kogda_0029_9637d5b7c2cd,P2,kogda,29,_kogda/P2_kogda(29).mov,_kogda,70068,validation
P2_kogda_0003_8e27c466a9be,P2,kogda,3,_kogda/P2_kogda(3).mov,_kogda,142895,validation
P2_kogda_0030_6400f112e6f2,P2,kogda,30,_kogda/P2_kogda(30).mov,_kogda,51738,validation
P2_kogda_0031_9ed513cc6a0f,P2,kogda,31,_kogda/P2_kogda(31).mov,_kogda,51738,validation
P2_kogda_0032_b758f7c2c3f4,P2,kogda,32,_kogda/P2_kogda(32).mov,_kogda,51036,validation
P2_kogda_0033_a975d8288da9,P2,kogda,33,_kogda/P2_kogda(33).mov,_kogda,51036,validation
P2_kogda_0034_1f0aef56c3eb,P2,kogda,34,_kogda/P2_kogda(34).mov,_kogda,51036,validation
P2_kogda_0035_f3a937b78f72,P2,kogda,35,_kogda/P2_kogda(35).mov,_kogda,51036,validation
P2_kogda_0036_44dc33b6abfd,P2,kogda,36,_kogda/P2_kogda(36).mov,_kogda,51036,validation
P2_kogda_0037_02cf5ebd8650,P2,kogda,37,_kogda/P2_kogda(37).mov,_kogda,51036,validation
P2_kogda_0038_c972937dfc79,P2,kogda,38,_kogda/P2_kogda(38).mov,_kogda,51036,validation
P2_kogda_0039_288ac480fa76,P2,kogda,39,_kogda/P2_kogda(39).mov,_kogda,40870,validation
P2_kogda_0004_4276311dc6a4,P2,kogda,4,_kogda/P2_kogda(4).mov,_kogda,114866,validation
P2_kogda_0040_0ac2df42fb22,P2,kogda,40,_kogda/P2_kogda(40).mov,_kogda,52496,validation
P2_kogda_0041_63296e041acb,P2,kogda,41,_kogda/P2_kogda(41).mov,_kogda,45676,validation
P2_kogda_0042_df1d48d79054,P2,kogda,42,_kogda/P2_kogda(42).mov,_kogda,45715,validation
P2_kogda_0043_52212c12ed52,P2,kogda,43,_kogda/P2_kogda(43).mov,_kogda,48216,validation
P2_kogda_0044_b0916398e140,P2,kogda,44,_kogda/P2_kogda(44).mov,_kogda,61197,validation
P2_kogda_0045_0f224bf036db,P2,kogda,45,_kogda/P2_kogda(45).mov,_kogda,45132,validation
P2_kogda_0046_6eb37bcac813,P2,kogda,46,_kogda/P2_kogda(46).mov,_kogda,57591,validation
P2_kogda_0047_2e05784a7cca,P2,kogda,47,_kogda/P2_kogda(47).mov,_kogda,42701,validation
P2_kogda_0048_b1aab0691b38,P2,kogda,48,_kogda/P2_kogda(48).mov,_kogda,44228,validation
P2_kogda_0049_5616a99c001e,P2,kogda,49,_kogda/P2_kogda(49).mov,_kogda,51386,validation
P2_kogda_0005_002ee3d7f451,P2,kogda,5,_kogda/P2_kogda(5).mov,_kogda,114866,validation
P2_kogda_0006_f23a19f187d6,P2,kogda,6,_kogda/P2_kogda(6).mov,_kogda,114866,validation
P2_kogda_0007_ee6909c38f89,P2,kogda,7,_kogda/P2_kogda(7).mov,_kogda,114866,validation
P2_kogda_0008_3711b824065e,P2,kogda,8,_kogda/P2_kogda(8).mov,_kogda,114866,validation
P2_kogda_0009_5c38ebe65251,P2,kogda,9,_kogda/P2_kogda(9).mov,_kogda,114866,validation
P3_kogda_0001_9ff6990c5af2,P3,kogda,1,_kogda/P3_kogda(1).mov,_kogda,60184,train
P3_kogda_0010_76cfc10ebdc9,P3,kogda,10,_kogda/P3_kogda(10).mov,_kogda,87622,train
P3_kogda_0011_0f6ef5d9451f,P3,kogda,11,_kogda/P3_kogda(11).mov,_kogda,91829,train
P3_kogda_0012_9208da13deb6,P3,kogda,12,_kogda/P3_kogda(12).mov,_kogda,71136,train
P3_kogda_0013_dec71e5a5f31,P3,kogda,13,_kogda/P3_kogda(13).mov,_kogda,46334,train
P3_kogda_0014_68a7ca089b32,P3,kogda,14,_kogda/P3_kogda(14).mov,_kogda,64068,train
P3_kogda_0015_2b2d7b185a02,P3,kogda,15,_kogda/P3_kogda(15).mov,_kogda,77633,train
P3_kogda_0016_7fb555f926c6,P3,kogda,16,_kogda/P3_kogda(16).mov,_kogda,72169,train
P3_kogda_0017_44136fd464c8,P3,kogda,17,_kogda/P3_kogda(17).mov,_kogda,24308,train
P3_kogda_0018_0fc8882d8cef,P3,kogda,18,_kogda/P3_kogda(18).mov,_kogda,31361,train
P3_kogda_0019_e4376e8fa6af,P3,kogda,19,_kogda/P3_kogda(19).mov,_kogda,24425,train
P3_kogda_0002_bc530a54d281,P3,kogda,2,_kogda/P3_kogda(2).mov,_kogda,60184,train
P3_kogda_0020_a0bc094f26f6,P3,kogda,20,_kogda/P3_kogda(20).mov,_kogda,32301,train
P3_kogda_0021_f22a4c33d9a2,P3,kogda,21,_kogda/P3_kogda(21).mov,_kogda,36141,train
P3_kogda_0022_7332c4863397,P3,kogda,22,_kogda/P3_kogda(22).mov,_kogda,28739,train
P3_kogda_0023_8c9e16a3999a,P3,kogda,23,_kogda/P3_kogda(23).mov,_kogda,37100,train
P3_kogda_0024_c14352efea2c,P3,kogda,24,_kogda/P3_kogda(24).mov,_kogda,25992,train
P3_kogda_0025_8df0b7ca4a6a,P3,kogda,25,_kogda/P3_kogda(25).mov,_kogda,28257,train
P3_kogda_0026_ec45a3cf63bc,P3,kogda,26,_kogda/P3_kogda(26).mov,_kogda,27224,train
P3_kogda_0027_aef168f3d8a6,P3,kogda,27,_kogda/P3_kogda(27).mov,_kogda,24378,train
P3_kogda_0028_78dff78cb196,P3,kogda,28,_kogda/P3_kogda(28).mov,_kogda,31773,train
P3_kogda_0029_2b0fd0b63af2,P3,kogda,29,_kogda/P3_kogda(29).mov,_kogda,28787,train
P3_kogda_0003_32f2b7e77479,P3,kogda,3,_kogda/P3_kogda(3).mov,_kogda,60184,train
P3_kogda_0030_65895ed50f76,P3,kogda,30,_kogda/P3_kogda(30).mov,_kogda,24933,train
P3_kogda_0031_045c65e212ae,P3,kogda,31,_kogda/P3_kogda(31).mov,_kogda,29237,train
P3_kogda_0032_0c31902864ed,P3,kogda,32,_kogda/P3_kogda(32).mov,_kogda,25137,train
P3_kogda_0033_fc291d5c3401,P3,kogda,33,_kogda/P3_kogda(33).mov,_kogda,27244,train
P3_kogda_0034_47f82d9c7462,P3,kogda,34,_kogda/P3_kogda(34).mov,_kogda,31649,train
P3_kogda_0035_971cdc25afa1,P3,kogda,35,_kogda/P3_kogda(35).mov,_kogda,40476,train
P3_kogda_0036_f1aa68271d56,P3,kogda,36,_kogda/P3_kogda(36).mov,_kogda,39319,train
P3_kogda_0037_89add596fa9f,P3,kogda,37,_kogda/P3_kogda(37).mov,_kogda,36574,train
P3_kogda_0038_0c2a520adeb1,P3,kogda,38,_kogda/P3_kogda(38).mov,_kogda,30484,train
P3_kogda_0039_f9fed7d385c3,P3,kogda,39,_kogda/P3_kogda(39).mov,_kogda,39124,train
P3_kogda_0004_eceea0fdc9d0,P3,kogda,4,_kogda/P3_kogda(4).mov,_kogda,60184,train
P3_kogda_0040_00f0e0beaa00,P3,kogda,40,_kogda/P3_kogda(40).mov,_kogda,39404,train
P3_kogda_0041_3278a91834e4,P3,kogda,41,_kogda/P3_kogda(41).mov,_kogda,39937,train
P3_kogda_0042_21651c5a0073,P3,kogda,42,_kogda/P3_kogda(42).mov,_kogda,30190,train
P3_kogda_0043_74a13649e768,P3,kogda,43,_kogda/P3_kogda(43).mov,_kogda,30688,train
P3_kogda_0044_29d18fbad132,P3,kogda,44,_kogda/P3_kogda(44).mov,_kogda,38344,train
P3_kogda_0045_8524e5f78ddd,P3,kogda,45,_kogda/P3_kogda(45).mov,_kogda,28078,train
P3_kogda_0046_19dcdb46123c,P3,kogda,46,_kogda/P3_kogda(46).mov,_kogda,33318,train
P3_kogda_0005_e9f38963946b,P3,kogda,5,_kogda/P3_kogda(5).mov,_kogda,60184,train
P3_kogda_0006_a9ee58c4de40,P3,kogda,6,_kogda/P3_kogda(6).mov,_kogda,60184,train
P3_kogda_0007_784929679fbc,P3,kogda,7,_kogda/P3_kogda(7).mov,_kogda,74608,train
P3_kogda_0008_b19c5b762dd1,P3,kogda,8,_kogda/P3_kogda(8).mov,_kogda,74608,train
P3_kogda_0009_372e6dca0504,P3,kogda,9,_kogda/P3_kogda(9).mov,_kogda,75340,train
P4_kogda_0001_ce4030ef467d,P4,kogda,1,_kogda/P4_kogda(1).mov,_kogda,210300,train
P4_kogda_0010_d9bdd0642f96,P4,kogda,10,_kogda/P4_kogda(10).mov,_kogda,40783,train
P4_kogda_0011_7156e3b67c16,P4,kogda,11,_kogda/P4_kogda(11).mov,_kogda,54041,train
P4_kogda_0012_39a6f1c91922,P4,kogda,12,_kogda/P4_kogda(12).mov,_kogda,45939,train
P4_kogda_0013_feb5227452df,P4,kogda,13,_kogda/P4_kogda(13).mov,_kogda,64000,train
P4_kogda_0014_16cfc5dc7be0,P4,kogda,14,_kogda/P4_kogda(14).mov,_kogda,47422,train
P4_kogda_0015_628686067f9f,P4,kogda,15,_kogda/P4_kogda(15).mov,_kogda,69487,train
P4_kogda_0016_39e81acd3710,P4,kogda,16,_kogda/P4_kogda(16).mov,_kogda,50895,train
P4_kogda_0017_47a1c4057166,P4,kogda,17,_kogda/P4_kogda(17).mov,_kogda,46361,train
P4_kogda_0018_a29ca860c75e,P4,kogda,18,_kogda/P4_kogda(18).mov,_kogda,64791,train
P4_kogda_0019_95dac80ac2b7,P4,kogda,19,_kogda/P4_kogda(19).mov,_kogda,46485,train
P4_kogda_0002_cadb15cd1d90,P4,kogda,2,_kogda/P4_kogda(2).mov,_kogda,61832,train
P4_kogda_0020_b5754f3cbc75,P4,kogda,20,_kogda/P4_kogda(20).mov,_kogda,41134,train
P4_kogda_0021_e5662ecd3978,P4,kogda,21,_kogda/P4_kogda(21).mov,_kogda,44088,train
P4_kogda_0022_42340f3511ac,P4,kogda,22,_kogda/P4_kogda(22).mov,_kogda,52854,train
P4_kogda_0023_dce5e312430c,P4,kogda,23,_kogda/P4_kogda(23).mov,_kogda,45606,train
P4_kogda_0024_2454be1c26fd,P4,kogda,24,_kogda/P4_kogda(24).mov,_kogda,43784,train
P4_kogda_0025_b39735167356,P4,kogda,25,_kogda/P4_kogda(25).mov,_kogda,51189,train
P4_kogda_0026_4029504f968a,P4,kogda,26,_kogda/P4_kogda(26).mov,_kogda,37490,train
P4_kogda_0027_6484d236eb3f,P4,kogda,27,_kogda/P4_kogda(27).mov,_kogda,49557,train
P4_kogda_0028_5b3388840fae,P4,kogda,28,_kogda/P4_kogda(28).mov,_kogda,55435,train
P4_kogda_0029_3a9619290386,P4,kogda,29,_kogda/P4_kogda(29).mov,_kogda,45574,train
P4_kogda_0003_7da77e5c7660,P4,kogda,3,_kogda/P4_kogda(3).mov,_kogda,92095,train
P4_kogda_0030_f60e32256479,P4,kogda,30,_kogda/P4_kogda(30).mov,_kogda,45756,train
P4_kogda_0031_d177ce61995d,P4,kogda,31,_kogda/P4_kogda(31).mov,_kogda,67045,train
P4_kogda_0032_a510e72ab9bf,P4,kogda,32,_kogda/P4_kogda(32).mov,_kogda,57407,train
P4_kogda_0033_dfe6c2fd9fd2,P4,kogda,33,_kogda/P4_kogda(33).mov,_kogda,38410,train
P4_kogda_0034_cc5930619184,P4,kogda,34,_kogda/P4_kogda(34).mov,_kogda,41001,train
P4_kogda_0035_7f8a7be5a307,P4,kogda,35,_kogda/P4_kogda(35).mov,_kogda,42479,train
P4_kogda_0036_13ea37cf4014,P4,kogda,36,_kogda/P4_kogda(36).mov,_kogda,36830,train
P4_kogda_0037_d8059b99d393,P4,kogda,37,_kogda/P4_kogda(37).mov,_kogda,41996,train
P4_kogda_0038_e6b613ff948e,P4,kogda,38,_kogda/P4_kogda(38).mov,_kogda,30699,train
P4_kogda_0039_f5d109a90d04,P4,kogda,39,_kogda/P4_kogda(39).mov,_kogda,53526,train
P4_kogda_0004_d6ad215bcce5,P4,kogda,4,_kogda/P4_kogda(4).mov,_kogda,66996,train
P4_kogda_0040_851dbd977baa,P4,kogda,40,_kogda/P4_kogda(40).mov,_kogda,54713,train
P4_kogda_0005_3294071604d4,P4,kogda,5,_kogda/P4_kogda(5).mov,_kogda,105793,train
P4_kogda_0006_9a840ee0df61,P4,kogda,6,_kogda/P4_kogda(6).mov,_kogda,66305,train
P4_kogda_0007_97d0d38a7b01,P4,kogda,7,_kogda/P4_kogda(7).mov,_kogda,67440,train
P4_kogda_0008_08d7cc1b8138,P4,kogda,8,_kogda/P4_kogda(8).mov,_kogda,52479,train
P4_kogda_0009_6d864f35a6f9,P4,kogda,9,_kogda/P4_kogda(9).mov,_kogda,50394,train
P5_kogda_0001_972758675241,P5,kogda,1,_kogda/P5_kogda (1).mov,_kogda,41745,train
P5_kogda_0010_5ee9485f948f,P5,kogda,10,_kogda/P5_kogda (10).mov,_kogda,42513,train
P5_kogda_0011_12d3d115661c,P5,kogda,11,_kogda/P5_kogda (11).mov,_kogda,75980,train
P5_kogda_0012_c21416b0f3b1,P5,kogda,12,_kogda/P5_kogda (12).mov,_kogda,47788,train
P5_kogda_0013_42ecf8bfa8a7,P5,kogda,13,_kogda/P5_kogda (13).mov,_kogda,47704,train
P5_kogda_0014_e6933696e3e3,P5,kogda,14,_kogda/P5_kogda (14).mov,_kogda,63970,train
P5_kogda_0015_9b0ca2e46bb0,P5,kogda,15,_kogda/P5_kogda (15).mov,_kogda,56485,train
P5_kogda_0016_b094fcc82fd7,P5,kogda,16,_kogda/P5_kogda (16).mov,_kogda,72766,train
P5_kogda_0017_71a6888bfe9f,P5,kogda,17,_kogda/P5_kogda (17).mov,_kogda,38226,train
P5_kogda_0018_5a8b8db0d01d,P5,kogda,18,_kogda/P5_kogda (18).mov,_kogda,53761,train
P5_kogda_0019_f8df3fdc229a,P5,kogda,19,_kogda/P5_kogda (19).mov,_kogda,44886,train
P5_kogda_0002_1019e757e6bf,P5,kogda,2,_kogda/P5_kogda (2).mov,_kogda,50136,train
P5_kogda_0020_87f04a0e4782,P5,kogda,20,_kogda/P5_kogda (20).mov,_kogda,57174,train
P5_kogda_0021_421565613d67,P5,kogda,21,_kogda/P5_kogda (21).mov,_kogda,37230,train
P5_kogda_0022_e943f826e28d,P5,kogda,22,_kogda/P5_kogda (22).mov,_kogda,36476,train
P5_kogda_0023_30dae941aa0b,P5,kogda,23,_kogda/P5_kogda (23).mov,_kogda,58448,train
P5_kogda_0024_af12ed5991ab,P5,kogda,24,_kogda/P5_kogda (24).mov,_kogda,53886,train
P5_kogda_0025_c8bca0539c0a,P5,kogda,25,_kogda/P5_kogda (25).mov,_kogda,50439,train
P5_kogda_0026_90b527d50854,P5,kogda,26,_kogda/P5_kogda (26).mov,_kogda,53394,train
P5_kogda_0027_2adc8508d88e,P5,kogda,27,_kogda/P5_kogda (27).mov,_kogda,48452,train
P5_kogda_0028_0510ac535efa,P5,kogda,28,_kogda/P5_kogda (28).mov,_kogda,38426,train
P5_kogda_0029_4a470edc27e5,P5,kogda,29,_kogda/P5_kogda (29).mov,_kogda,51517,train
P5_kogda_0003_992fd1b935e8,P5,kogda,3,_kogda/P5_kogda (3).mov,_kogda,67947,train
P5_kogda_0030_a72e6ddaaa7e,P5,kogda,30,_kogda/P5_kogda (30).mov,_kogda,44729,train
P5_kogda_0031_5f5858d22159,P5,kogda,31,_kogda/P5_kogda (31).mov,_kogda,60569,train
P5_kogda_0032_27ece2d32fc1,P5,kogda,32,_kogda/P5_kogda (32).mov,_kogda,36603,train
P5_kogda_0033_bd860b188511,P5,kogda,33,_kogda/P5_kogda (33).mov,_kogda,67157,train
P5_kogda_0034_c3a8283eb54d,P5,kogda,34,_kogda/P5_kogda (34).mov,_kogda,80062,train
P5_kogda_0035_4a09b9aa9002,P5,kogda,35,_kogda/P5_kogda (35).mov,_kogda,49000,train
P5_kogda_0036_4b1f7fb38172,P5,kogda,36,_kogda/P5_kogda (36).mov,_kogda,33715,train
P5_kogda_0037_5e3f448a4aae,P5,kogda,37,_kogda/P5_kogda (37).mov,_kogda,36082,train
P5_kogda_0038_b57531975850,P5,kogda,38,_kogda/P5_kogda (38).mov,_kogda,56613,train
P5_kogda_0039_0cd1e31ff6c5,P5,kogda,39,_kogda/P5_kogda (39).mov,_kogda,51618,train
P5_kogda_0004_ecade0fef361,P5,kogda,4,_kogda/P5_kogda (4).mov,_kogda,67947,train
P5_kogda_0040_17fda5d2b329,P5,kogda,40,_kogda/P5_kogda (40).mov,_kogda,48422,train
P5_kogda_0041_3bad6715bb30,P5,kogda,41,_kogda/P5_kogda (41).mov,_kogda,48176,train
P5_kogda_0042_68ba14608886,P5,kogda,42,_kogda/P5_kogda (42).mov,_kogda,51486,train
P5_kogda_0043_4e119bc19bd0,P5,kogda,43,_kogda/P5_kogda (43).mov,_kogda,113670,train
P5_kogda_0044_39ebc966b3b2,P5,kogda,44,_kogda/P5_kogda (44).mov,_kogda,145701,train
P5_kogda_0045_fa2967300160,P5,kogda,45,_kogda/P5_kogda (45).mov,_kogda,127469,train
P5_kogda_0046_ef867207a725,P5,kogda,46,_kogda/P5_kogda (46).mov,_kogda,67947,train
P5_kogda_0005_e823985e7035,P5,kogda,5,_kogda/P5_kogda (5).mov,_kogda,67947,train
P5_kogda_0006_8c9790f847ef,P5,kogda,6,_kogda/P5_kogda (6).mov,_kogda,67947,train
P5_kogda_0007_c5522c06e6fa,P5,kogda,7,_kogda/P5_kogda (7).mov,_kogda,40553,train
P5_kogda_0008_ea8c91940740,P5,kogda,8,_kogda/P5_kogda (8).mov,_kogda,58055,train
P5_kogda_0009_d4bb45c119f6,P5,kogda,9,_kogda/P5_kogda (9).mov,_kogda,54412,train
P1_kogdaQ_0001_ddab912cbf6e,P1,kogdaQ,1,_kogda_q/P1_kogdaQ (1).mov,_kogda_q,76366,test
P1_kogdaQ_0010_7b83ef4ee371,P1,kogdaQ,10,_kogda_q/P1_kogdaQ (10).mov,_kogda_q,76366,test
P1_kogdaQ_0100_6de8f309b785,P1,kogdaQ,100,_kogda_q/P1_kogdaQ (100).mov,_kogda_q,67032,test
P1_kogdaQ_0011_b4535c5a311c,P1,kogdaQ,11,_kogda_q/P1_kogdaQ (11).mov,_kogda_q,76366,test
P1_kogdaQ_0012_f8a915e3623e,P1,kogdaQ,12,_kogda_q/P1_kogdaQ (12).mov,_kogda_q,76366,test
P1_kogdaQ_0013_6c3e34dfa008,P1,kogdaQ,13,_kogda_q/P1_kogdaQ (13).mov,_kogda_q,76366,test
P1_kogdaQ_0014_6f3d4a4d87b2,P1,kogdaQ,14,_kogda_q/P1_kogdaQ (14).mov,_kogda_q,76366,test
P1_kogdaQ_0015_f7a141ab7ebb,P1,kogdaQ,15,_kogda_q/P1_kogdaQ (15).mov,_kogda_q,76366,test
P1_kogdaQ_0016_c484a5d42b46,P1,kogdaQ,16,_kogda_q/P1_kogdaQ (16).mov,_kogda_q,76366,test
P1_kogdaQ_0017_4c069bd07a99,P1,kogdaQ,17,_kogda_q/P1_kogdaQ (17).mov,_kogda_q,71216,test
P1_kogdaQ_0018_77a194839b3b,P1,kogdaQ,18,_kogda_q/P1_kogdaQ (18).mov,_kogda_q,71216,test
P1_kogdaQ_0019_4d67e39897c9,P1,kogdaQ,19,_kogda_q/P1_kogdaQ (19).mov,_kogda_q,71216,test
P1_kogdaQ_0002_676300c84254,P1,kogdaQ,2,_kogda_q/P1_kogdaQ (2).mov,_kogda_q,76366,test
